userid,user_display_name,user_screen_name,user_profile_description,fake_news,institute_or_Organization,individual,political_affiliate,retweeters_id,retweeters_category,retweetersCategory,retweeters_count,noOfTweets,noOfReTweets,follower_count,following_count,reply_count,like_count,No_of_usersMentioned,hashtag_counts,urls_counts,quote_count,polls_counts,retweet_tweet_ratio,ageOftheAccount,tweet_client,categories
06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,Pediatric Resident ÃÂ² Weill Cornell Medical College,0,0,1,0,"['16e679129d22b2e394de83913ad25b2a462e111337e732fc784eddf53f6f1c16', '219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22', '4cf8240d55449ba3fc6ccaa4c82146c94d2cebc8087aadfd8b88ecea8b9030b3', 'c9f0bac5a0f6acc9bc728ebb7f527a99c298f6a48703e8ef4f37cdab14af7709', '18738863ea4ba967a6d6697671189c805837b15f8f0ae64e77849dbe61540d1c', 'fc5008dec79f736199c5416bf6e8c8e1a6b3447f87bac676f65a6bae93b20205', '8c989eb4ce2454df033ce3627918d21696d0049abf1286447e88e241b3d9fac4', 'f07f8f8ed83bdba9de1b2dc528cee7350761e45645dcf058b1173bbb4dfbe4ad', '75de845cb8c71b8c3d7c71843bce9310705c933d4012c5f0f4234f5c3593aa9b', '1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c', '5cb7b222ace8a4139a8ece60afeca86fb0b2638ed34e3224d613696ce01459ea', 'f22e2d20ba79d7129e01c7d1bcaac9c984d129d35f9f541d4e3ed1fbb9a20ca2', 'a3d018e30046fe4cf235be96bad324e22e82f6cd33a7e7438e892992e0d96d21', 'c98998a2fd97fac676aee93a2f794a2694f3978f687a794595c707289557f44d', 'ca5b1cc2653463ea1307845e3ea22cc6e255c840d3707fb927128621bf923a6a', '2d6263dfa61ea9039b0c7aba38b13f9508ad19247c4e36f23ebcd35ee05a29fa', '831757634b3dc69a40489829a79e4616080f7d9198fe242747c00610460efdbc', '33a1ef870812948e42090ff4cbd0a70674766fd30eab4ff2e329a12758eeb42a', '9b4c95e53c2cc1107837fe250692efe8401bf13839a3e1f8049d9523ca01a73c', 'd53f80aeee3b7088d33ed0a59e432535795de4c3299faeb11dc860f2d246957a', '20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93', 'fedd5fbc1d6c6e7f3e19a28a86142bb88ad733f354b47a525acc3c8ed0d3e7c3', '4afa63d0310df93ed087dc2e33b18f913bf56c51a4e64f1dbd4abbbc209437af', '9d284c233dadd74a827027806da0f97915ff73120ed400d03a220ccfd5271d36', 'b76f87ec145bee4e4a9c6d0aa8efd5ea43f97e6c6d75e35a860af20a53325223', 'd4a474a1c8d2e1b7a731f7c9034fc9bf2703bc925ded58b237dc5d25c6613155', '20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44', '277786880fdb3b73b34dacff7a4ac44bdc009b5e88bb5cb9f4320621f012823b', '96a0db16d587ea9465672045ca4f7f37cd2044d1ce94ff100fb54d365f695509', '2ef8835210fe54c8ccde887c02b65e7494961e23fdcdb6c90ab2269c5ef90ed8', '7b308d8a7563a6c864dfd4997bbfd3c009ec0edfb81182bb1ebb57f0cadba0d9', '1d646370d4fa9da97681a871b87646c2720051544178a38b4148f8ad78139e4f', '8cf1705b453b2249976633600826b6727e6b2da22178433fd1cc1dc5a2985469', '886da953809573c2cdcc8d4f8dba7fc9c5d290e0094252f71104c51cdbe20928', '646d4fd1a0bb1367badf1e69294d9b2374996d31b1bbbe7c60368e5e217951bc', 'e1d87b2a5c72906ce4d5fcb2fa61da5291750eb889a8e97a5cb6da580c353336', '8c1704241d7c5ba2b130cb6e31c0f1bdc0ba7b8c5bd5ef461bb2f1224db3b1f4', 'f584e7d6217753c50ab75bd433f68ebca39e249e64f05f5e990c0d0619593b7a', 'b059c98801ff33056eb46bee9088256f2b6b85dc8d6926579bf42dbf1b2d9c1a', 'e0790efc801679b89ab4d27f61bad03279f53cd7514544988d323707a23fca2a', '202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b', '6f0b2ba4f2a1fa585e1c4fe233f7f91904e49919cfc29c358cd7888aa94f95b6', '7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de', 'acf984e267c5cacd9e60116c37db4442b7b8529d75074dcf609420bb83243117', '050f6f287ff564463cb290ec9933a045e07d0eea41352e3ed893cd570e97adbb', '2fce51e5136652b735cbb9949bf8d2097aefc6233d53d7232c0a0f01a0cae245', 'e3230589624624cb56c3691d9cd6d3d3aec3645d76df449cb88e81ee08b47a18', 'bfad3082bcd61faf50e27ecc0b15026317c1cdb90dfcf9f99be45ed53369bdc2', 'ed3fd2f04999659acd283b03a93d79427f62798a2d14cd44f56fda6c26c57161', '88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898', 'a6db2d05bedc88a3a472a00b25cd78725643b7b5c19e05ac10d5f31c9e61f9e5', '2731c5c45ba22f449d18908262d17cc720c7a28cfd5e521ffe7409422c661e3b', '350cf55b4c13ab61b4402ae7ac6bb0fa891a8fd54016c0dc77a037c538ea5598', '386bb324f55a257d66f5753472e11a0354b02df0548cf73cce9fd3119a0f7ad7', '8c1ace36faa676bed78dcb0fb3af796a7174b6f5ba636af6fb5973d12b73d9e3', 'f410c83696e93bc09b8573d8376912b36e622fd2d4f5426572a429085b9f1236', 'dab36567cc11009216e9c299b8c15e3ff020f19417b4a5f142de1fef4a6d02c8', '2a2383f1a63d6ba732eb854df2866671632bf956322bbac9a9e6e8c2e79497e7', '0c84060d401ead5f7f33bed7198bf2a74bbeabed660f9ee3a1e832e99fea8377', 'cbe5d241e5794f6fa6a862aedab20b8ae46321b645b7fde37d0038a1bc29353c', '2ffd724bdac8cb7808986df76c3294f8d4319cf5705e2bc901e559195e3d53bb', '4290d24079135404864e148eb926c0c9e749acd45190c4a6d3092fae6181f5ff', 'c17e9f9058a89011e976e77d7faad8b584ac291b13dcf75483a5edacd8707e31', 'b6dfa10354548c3a3f11aa7b05a23f9116f64f654a9ab1f1deac60734effbf69', 'e892c1dfec2e72b9a381262e6faaf6afbaca99657d62436d34337cea34927cad', '778fcd5b09b0cf87b5d703cf31585d601da204d4bb6150ff833d0b5bf38bda9d', '84e99aeca16d62dc12b9cad374da9dc4b720bcd095164f099d87004d91480402', 'f2c091345d45dc892e9badc31fc89ddd1c1554d1ec85bb34cc86106dd9c39390', '66ea134323c09905ee9d91652300c5c9487327a0ef9660b0b7aced9150eedb4c', '7f30d0110786c8f6de662f99c9ab64fd286a97fc274add9b41cdaf28413b0bad', '48e0e1573d936f527ceb0fb4c070873a440a2061470da41e2c25050095cc15fa', '991845a5adaddd317bbe92e3263675a822a9e20a1d9d60ebbd63d6fd8ee11d13', '3de9c0aa24d9a786e3082fd9a9101bd80a0c47a6491cc62fdf31b3af03cb824c', 'b9cc6e8e7137b243eca743c2d396a4370591a4dda52b9a3badc5cab800fba39c', 'a76f0b8aaf462c7d672bcfc4113dc793fbe18253e08708c307d9843844bf52d6', 'a17822288f5848e304b3a1f7fdbffdf05d1a3eb06eaacb608bd796ddfb504440', '44b2d59b906cbfaec83ea47c25c02122e7fc5ab1757073bb611aecc33da47155', '73763ba04e02c0a63330f809249df29f0e4aa1ff9f4c2f1db7e3c5c8daf3b46a', 'd6f0615523c7ebcb729e00d102921946754680ab141051dfc1ad93554ee44bb9', '2262049316', '455fa37111efb254dd4ae1c97d484a34865f843c82e01341fdfc5503c224e8f5', '6577a25ba6ba0c17dfe945f2df7da33030245aaa36cb86a021ce7cd7ae1ccb2c', 'bee7d3ea2fb7ece347e636f3c21b9340e1e17626bfd7543d1d36b51d00d0a4ce', '80f2f4e5d3c73e75d078459a58a99d41ab66c697e0dabc7acdd634576cbb667e', 'e0ee077d7a2961faa1906625a478d7c631816223003151b491f2b268c7efb154', '7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f', 'b4dda195d6629b6fe21ef6f88c0089927ceabf779105ecf0dd83b543b1f2fca2', '64dbf2e2a8acf6fcebd04ee4699eb288e96a5546e240d30aa5ee33ae035383aa', '05693cd6ebf0403c65a30bab30085efe031b3762f8260c74c63a919950fb9821', '4ac2d4e6548767c222a92279d707e19eda694044aac8ae746f8b1be936d2b48e', '1a73e268f2d87d6d083c7a29a78572a7dd99f553f692fd8a3545e9458e2029a4', '98cdaf869a218680f17daba83e7b7538a011c6d12a3236f9060c9189d77df145', '3374d37a84ff7d70087f1cc91962fd5a7b1e3998463ec4a3c8a3f4dc2a141309', 'a7fef0d4f18ce4a149aa870b2b65b468596f93bc1ea80e72c993ad650925ddb7', '92b144410e6d1445bf54c33be7cab13efbc5650dbe4629e10716cd5f330478d4', 'aa6d42bfd479088dd39ad698cb7a465be95403eb34720a36b58587cb99699f1c', '855019f3511d278ad1269aebdb2b860a2f7f63b9cb530db41adbf5ce17aebceb', '0c378d74b9a77ac71eee3fa80e89d737103ab3452f82b4988302b2dee1fbb444', '32480e3ad5601bc46c8b5d45e8d49855b3b32f98cbe0804aa52308a75e833b28', 'b5cb47c48b6bb629a9603e095805a7fc97aec5ee22a64a77d67dc656666dce35', '4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338', 'b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9', '2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6', '78f653d4450aa96cbe7dd0a9a0183bdfc8f8a36b2e69db8fb7a4cdcfe74ce0d3', '6c714e591a520860209cdaf87d6856c8c5dec19ff25fd7fdcddcb643e9496085', 'ad8951747c84851fad271c9633d2984567c847d7fe5ffd94d25a1d4c277eac18', '78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af', '2b8853ccd64fb5788065ff5b212ccb76a209878cd44e1ee0fe9b7b20ad935b29', 'ca038bb9b2176761b0dfc79373adda57f0369e4263778b50089c144cdb499f34']","[0, 1, 2, 3]",4,109,1317,0,82,91,2,9,163,511,1,0,0,0,126,4,2
06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,I work in the State Veterinary Service of the Trans-Baikal Territory. I see Russia as a strong country,0,0,1,0,[],[],0,0,4,370,2918,159,0,0,0,4,0,0,0,92.5,214,1,2
072251a250b9e8b3db30f53dd0b84bd7dff008a2131f30a50582bd3e0ac85155,072251a250b9e8b3db30f53dd0b84bd7dff008a2131f30a50582bd3e0ac85155,072251a250b9e8b3db30f53dd0b84bd7dff008a2131f30a50582bd3e0ac85155,Third year student of the Nizhny Novgorod Academy of Justice,0,0,1,0,[],[],0,0,2,1,233,257,0,3,0,2,0,0,0,0.5,423,1,2
07d23813d56c923851051546fef9fc7a4f2ccffeb31d06cfea0041cf511b9cc5,07d23813d56c923851051546fef9fc7a4f2ccffeb31d06cfea0041cf511b9cc5,07d23813d56c923851051546fef9fc7a4f2ccffeb31d06cfea0041cf511b9cc5,What we need is more people who specialize in the impossible.,0,0,1,0,[],[],0,0,271,4,50,233,0,7,0,103,25,0,0,0.0148,212,1,2
080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,"""Newarks latest news source. Follow us for original reporting and trusted news @NewarkVoice""",1,0,0,0,[],[],0,0,11729,0,4604,1988,266,1769,4,232,2698,67,0,0,598,0,0
080e95a855b272f374bc4a1a471e0802fc027fa7b4c40d77f0a12ccb13732edc,080e95a855b272f374bc4a1a471e0802fc027fa7b4c40d77f0a12ccb13732edc,080e95a855b272f374bc4a1a471e0802fc027fa7b4c40d77f0a12ccb13732edc,"you can't change me, and don't try!",0,0,1,0,[],[],0,0,1,1,141,451,0,0,0,1,0,0,0,1,171,1,2
081115ddddcebbaf532a44b77fcd4b85c70e2cbe2d46644b9b79ab33364a197d,081115ddddcebbaf532a44b77fcd4b85c70e2cbe2d46644b9b79ab33364a197d,081115ddddcebbaf532a44b77fcd4b85c70e2cbe2d46644b9b79ab33364a197d,"Let's try to filter purchased articles and fake news from the media from reality and truth. Let's collect information, facts, but not ready-made opinions.",0,0,0,1,[],[],0,0,11,18,162,789,0,0,1,0,10,0,0,1.6364,1475,1,3
082268095ebed2425bf5ce79ca8c0eca1e75a1353e3104fc36fca2f35ac4c303,082268095ebed2425bf5ce79ca8c0eca1e75a1353e3104fc36fca2f35ac4c303,082268095ebed2425bf5ce79ca8c0eca1e75a1353e3104fc36fca2f35ac4c303,blablabla,0,0,1,0,[],[],0,0,1,1,24,141,0,0,0,2,0,0,0,1,232,1,2
086e99abeb0a18f2c7f83d930a6c4487dbe7508d44300e70f2671015e146e866,086e99abeb0a18f2c7f83d930a6c4487dbe7508d44300e70f2671015e146e866,086e99abeb0a18f2c7f83d930a6c4487dbe7508d44300e70f2671015e146e866,"Love yourself first, and everything else falls into line Ã¡Æ’Â¦Ã¡Æ’Â¦Ã¡Æ’Â¦",0,0,1,0,['71db45e4783602194ced17d50c4070036dfc754e9557fe918b39e58e8bf7d65b'],[2],1,1,394,4,126,170,1,8,6,96,79,0,0,0.0102,772,1,2
0870affb7b4ecd5f63b1c83a2eb08688384f3add16f8fdf1b508574a80b0b628,0870affb7b4ecd5f63b1c83a2eb08688384f3add16f8fdf1b508574a80b0b628,0870affb7b4ecd5f63b1c83a2eb08688384f3add16f8fdf1b508574a80b0b628,"Slave in Bukvoed, but I love work. I love books! #MutualFollowing",0,0,1,0,[],[],0,0,5,4,840,618,0,0,1,5,1,0,0,0.8,238,4,2
0877f1084c8e757514e6e077bd681534d65f5e8edf012f83bc40a23c2f195b19,0877f1084c8e757514e6e077bd681534d65f5e8edf012f83bc40a23c2f195b19,0877f1084c8e757514e6e077bd681534d65f5e8edf012f83bc40a23c2f195b19,"Ph.D., Toxicologist ... thoughts-Floriculture Pictures from straw,",0,0,1,0,[],[],0,0,51,7,77,133,0,0,19,51,5,0,0,0.1373,381,4,2
089b3f5dde42189a656e553b3688562e038295a0cd42ca6e622a34f68e855c0f,089b3f5dde42189a656e553b3688562e038295a0cd42ca6e622a34f68e855c0f,089b3f5dde42189a656e553b3688562e038295a0cd42ca6e622a34f68e855c0f,"Engineer, teacher, missionary, marathon runner, ice hockey player, amateur competitive shooter #WakeUpAmerica #tcot #RedNationRising",0,0,1,0,['85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723'],[2],1,1,492,229,443,370,3,40,48,279,132,0,0,0.4654,377,1,2
08bf215f69bdb9cb308d0266dffcd1af6bc54d214cb92fd3f740112fff23f3a9,08bf215f69bdb9cb308d0266dffcd1af6bc54d214cb92fd3f740112fff23f3a9,08bf215f69bdb9cb308d0266dffcd1af6bc54d214cb92fd3f740112fff23f3a9,want...,0,0,1,0,['4188a238189b84504e938657369f0084adc37a0cda236d98c181b992a0a09317'],[2],1,1,417,1,113,127,1,5,1,155,91,1,0,0.0024,740,1,2
08c89e87b800af10e5be05500fabdc95d45257073f12f0a21546370ec524ef9d,08c89e87b800af10e5be05500fabdc95d45257073f12f0a21546370ec524ef9d,08c89e87b800af10e5be05500fabdc95d45257073f12f0a21546370ec524ef9d,"""Im a beginning writer. So if you have any cool ideas... Ill mention you in my book. I swear.""",0,0,1,0,[],[],0,0,58,36,113,425,2,5,63,16,10,0,0,0.6207,18,1,2
08f4e6269b3fe88e788f1acb24dad13c72aeb20de2eaa6586951cd7a66dbd0e6,08f4e6269b3fe88e788f1acb24dad13c72aeb20de2eaa6586951cd7a66dbd0e6,08f4e6269b3fe88e788f1acb24dad13c72aeb20de2eaa6586951cd7a66dbd0e6,"""Do my best, so that I cant blame myself for anything""",0,0,1,0,[],[],0,0,5,3,6,61,0,1,0,2,2,0,0,0.6,9,3,2
0945c828c3f3fa4064a6e67cbaa1c15827f6de9f3f9e6991aa946c39fd41b631,0945c828c3f3fa4064a6e67cbaa1c15827f6de9f3f9e6991aa946c39fd41b631,0945c828c3f3fa4064a6e67cbaa1c15827f6de9f3f9e6991aa946c39fd41b631,#hashtagwarrior and your mom knows it!,0,0,1,0,"['6bc894a47ce6d129977d728eaa91c21385129076a10879fb0b2e64390ef0faeb', '9d08c8b245d92ea4fa33bf3ac99f6b7e2e987068f8f7be4e19c15f7aa7651cff', '2882013788', '7cb9c145682a217a3bb77a53572a0cd1676f045eefbebfd1577bb0af1ad19a6b', '2573225349', 'c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac', 'ecca3b87af773ebc9e625835243979fdba222f78b250f7ec70d17aabd9b9da26', '32b46a5c438a663eaaebfbb1da979ea98bcfe3a6cba7d796246c880d522ea880', '77574ec7327a4bac63a0fe0f9f356764af2298df60925f30c36cd0f241dc6b06', '40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422', '9e4bae21f00d13160fea0fc876fbff777c2400832ae049a19a0aa88d7401cf44', '2742482932', 'dc037fb4cc327210d7ec4ebc938ac38d3c8ae051213db8b97b8541c48c33372a', '2496599688', '1718000594', '2532611755', '1650681522', '9a1f897e1fa9711af2b40d33277a8e51270fb3609903dec35890ea8a19dde985', 'ca1079af614db298e607bb72de4e1ba989fa8a85fd018138c824d3048011b367', '2878166306', 'bc330aca26e327cfc755320b4a87375945e316f582db07f9931517bfdb415570', 'c5a4c57fc616d4bce77ed8f531708fce96789f928a2dd88fede37d205f8eb733', '2616344667', '24751d4b1984d3c5abf3713b003d995346afbf894fcb1622af0ab999a22d42b9', 'caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba', '3da8a7609e8e8bbc93fb2051c4d6568ad5436d629d003735f217ecd3acd1bb7e', '41bb9ae5991f53996752a0ab8dd36b543821abca8d5aed8980383c82378e7518', '3438999494', '0945c828c3f3fa4064a6e67cbaa1c15827f6de9f3f9e6991aa946c39fd41b631', '0bd393301bee1cddd6251ba705dd3338938dbb7d85d31111acb557a01f0451ae', '364877b039dc05559df1e2fecf05f9ab802cbb4902dc2e6d4e4d4b678bad8ee2']","[2, 3]",2,31,2124,2674,3673,4700,69,1437,259,1600,132,27,0,1.2589,1162,1,2
094ee190cc4c8ba637ba115376e2ce3aa46d145d4f456182d90a2e46fa928619,094ee190cc4c8ba637ba115376e2ce3aa46d145d4f456182d90a2e46fa928619,094ee190cc4c8ba637ba115376e2ce3aa46d145d4f456182d90a2e46fa928619,"""What doesnt kill you makes you stronger""",0,0,1,0,[],[],0,0,223,3,50,314,0,4,0,147,14,0,0,0.0135,217,1,2
0972f9e2edc94a37ee72c1c80d1865b81375dd08406621cc6926b3c1db753111,0972f9e2edc94a37ee72c1c80d1865b81375dd08406621cc6926b3c1db753111,0972f9e2edc94a37ee72c1c80d1865b81375dd08406621cc6926b3c1db753111,Latest and most important news about New Jersey black community,1,0,0,0,"['4217244274', 'fb6f6cc1a31b47965d9894b89d576add7a679a77e9022aad33d6c0c2310cd789', '7bd4c632509e62fe8a3e3b98b89aba580664a06b7cb4f2e3a5fbf061197bba60', '0dc6bee9bf8c37e38dd256d51b288236221c64b3610c5ea4d69480ac49857be3', '592e0d389eff06bf3e4f41cd037cc0de88ff94bd62af6a903c2a917023d040cb', 'beb24c4d724cb8a986f15f48e11895e7e3484598a54af5a0fef356ceb3641193', 'bab856e112589a34fd6fae2f463d4371bb5ec65cd2627a6b38849493b4ca611e', 'cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b', '70007b94f796e3b39c18da7711327730b9e58032323c6e7b8438fc9c6acf835c', 'a1c3b927e4c42f99f90aeaf5e29d298b48f01487ac4982b6034d6c4c0a8f7687', '4437233895']",[2],1,11,862,9,3051,2404,410,7111,30,581,515,432,0,0.0104,638,3,0
0974d5dbee4ca9bd6c3b46d62a5cbdbd5c0d86e196b624dbfc7d18cf17b3eab5,0974d5dbee4ca9bd6c3b46d62a5cbdbd5c0d86e196b624dbfc7d18cf17b3eab5,0974d5dbee4ca9bd6c3b46d62a5cbdbd5c0d86e196b624dbfc7d18cf17b3eab5,"Telephone Operator. Study of History Playing in Amateur Theater - Kites,",0,0,1,0,"['e3230589624624cb56c3691d9cd6d3d3aec3645d76df449cb88e81ee08b47a18', '8c1ace36faa676bed78dcb0fb3af796a7174b6f5ba636af6fb5973d12b73d9e3', '2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6', '64dbf2e2a8acf6fcebd04ee4699eb288e96a5546e240d30aa5ee33ae035383aa', '350cf55b4c13ab61b4402ae7ac6bb0fa891a8fd54016c0dc77a037c538ea5598']","[0, 2]",2,5,22,0,74,8,0,0,0,0,22,0,0,0,180,4,2
0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf,0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf,0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf,"God Bless America! #Christian, #American, #Patriot, #TeaParty, #TGDN, #TCOT, #NRA, #LNYHBT, #PJNET",0,0,0,1,"['94c383089f0dd9993020276bd01113ecb5935ad860bfa61e6079e7d548577f76', '6ca21c26de8159386b71428b8bdadf732bd854614dadea9086770b71bbe1df6a', 'bbc4027544fc368bfd365de9b36c11bb607eb621a835abbc12914da16c9175b9', '815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab', '0e45d2af1bbca512ab1d8fa1c2216c038f9627bb773ab4cbe351404ee7a2c93e', 'aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1', '0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf', '9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531', '0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5']","[1, 2]",2,9,695,16164,1555,1075,30,259,218,805,158,4,0,23.2576,1220,3,3
09c3b6feef2625474374066b50ebc77942a667bdfa14c7d17d2f209a501fd79b,09c3b6feef2625474374066b50ebc77942a667bdfa14c7d17d2f209a501fd79b,09c3b6feef2625474374066b50ebc77942a667bdfa14c7d17d2f209a501fd79b,No great man ever complains of want of opportunities.,0,0,1,0,['97f1a63d11287e94963caf19447f1d1e883adc16cf18d729efdcddc864c67ef3'],[2],1,1,436,1,27,154,2,6,2,340,72,1,0,0.0023,148,1,2
09fd8fb67a9889a2c8c07d8cca5e6e8abed711ff061e2e50a17b6af566761913,09fd8fb67a9889a2c8c07d8cca5e6e8abed711ff061e2e50a17b6af566761913,09fd8fb67a9889a2c8c07d8cca5e6e8abed711ff061e2e50a17b6af566761913,"I study, I live, I get high)))",0,0,1,0,[],[],0,0,1,1,179,297,0,0,0,1,0,0,0,1,460,1,2
09fffb63d6d8c7abdd670daef457bf8ed7da1193529301ecaa1d878f98a5f1df,09fffb63d6d8c7abdd670daef457bf8ed7da1193529301ecaa1d878f98a5f1df,09fffb63d6d8c7abdd670daef457bf8ed7da1193529301ecaa1d878f98a5f1df,do people even read these,0,0,1,0,[],[],0,0,5,0,32,212,0,0,0,0,0,0,0,0,1775,1,2
0a28cce3456210096acbe471542b0a727b2f3ebb287e4dcd44668ff116569086,0a28cce3456210096acbe471542b0a727b2f3ebb287e4dcd44668ff116569086,0a28cce3456210096acbe471542b0a727b2f3ebb287e4dcd44668ff116569086,pure soul with devil`s mind,0,0,1,0,[],[],0,0,6,2,0,11,0,0,0,1,0,0,0,0.3333,1,3,2
0a4c8d3408022f1592dc1aad296b0052f156adf00c8372febc32150139e54c2f,0a4c8d3408022f1592dc1aad296b0052f156adf00c8372febc32150139e54c2f,0a4c8d3408022f1592dc1aad296b0052f156adf00c8372febc32150139e54c2f,We only live once,0,0,1,0,"['2616344667', '2882013788', 'efbb959a308f1bd1199a15221511bdd9e8945a3a02da83ce9d6585224733a8f6', '8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e', '7c2f567e50c4e3fbdf04d0ec493d4a2fca96bf807705305926aa02354068d9fd', '138c356cde5939060f3491ce10e756cadb57274aba02e94069345205d0744167']","[1, 2]",2,6,1387,206,488,641,10,92,26,953,54,0,0,0.1485,765,3,2
0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Not that one,0,0,1,0,"['dfee299ad7755c7ac1d7c1e43f008c123369f6b13ff68d579ef56937353c9549', '73f2ed562697f340f4e3ef8b7b248271317662f335b5776b37ac4bcecdf87306']","[0, 2]",2,2,62,36,107,112,1,2,3,131,1,0,0,0.5806,379,1,2
0af66a14ce128d9644bf530a9fb84f54cb9442e19e759f8348d7ae3c45dbb490,0af66a14ce128d9644bf530a9fb84f54cb9442e19e759f8348d7ae3c45dbb490,0af66a14ce128d9644bf530a9fb84f54cb9442e19e759f8348d7ae3c45dbb490,"""We are what we repeatedly do. Excellence, therefore, is not an act but a habit Aristotle""",0,0,1,0,[],[],0,0,354,0,107,103,0,5,5,43,132,0,0,0,744,1,2
0b4408365553dce04764e9bc6120a47e38cbf918759984b6c7761a6ea0eac71e,0b4408365553dce04764e9bc6120a47e38cbf918759984b6c7761a6ea0eac71e,0b4408365553dce04764e9bc6120a47e38cbf918759984b6c7761a6ea0eac71e,"""Ill be there for you""",0,0,1,0,[],[],0,0,91,9,101,209,0,1,40,76,5,0,0,0.0989,308,4,2
0b63f068d36f7f707743a621dc3798694ea010995bae1fa4ffffa0d6a023a8d7,0b63f068d36f7f707743a621dc3798694ea010995bae1fa4ffffa0d6a023a8d7,0b63f068d36f7f707743a621dc3798694ea010995bae1fa4ffffa0d6a023a8d7,Proud American citizen of Russian descent,0,0,1,0,[],[],0,0,1,9,0,50,0,2,0,1,0,0,0,9,1,1,2
0ba7b20ac6f6508ed2189050961f219b62ab06da5ed1aaf089f6a599844ca370,0ba7b20ac6f6508ed2189050961f219b62ab06da5ed1aaf089f6a599844ca370,0ba7b20ac6f6508ed2189050961f219b62ab06da5ed1aaf089f6a599844ca370,Free Talk on Political Topic,0,0,0,1,[],[],0,0,5641,0,13,0,54,79,14502,392,3389,0,0,0,9,3,3
